id,text
5949,Kako se zove signal koji zaustavlja izvršavanje instrukcija računara?
5950,Kojoj klasifikaciji pripada osoba koja smatra da su sva iskustva igra uloge i da tako postaje otuđena od svog društvenog sopstva?
5951,Kakvo ponašanje sprovode fudbalski savezi?
5952,Ko je proglasio Kineze iz Južne  Afrike kao „crne ljude”?
5953,Kada može igrač biti prodat drugom klubu?
5954,Šta je zaštita informacionih sistema?
5955,Kako se naziva kada ne možete jesti nefermentisanu hranu na bazi mleka?
5956,Navedite primer nekoga ko je bio privremeni trener?
5957,Za šta se telesno kažnjavanje koristi kao odmazda?
5958,Šta je većina savremenog  slovenskog stanovništva koje ispoveda religiju?
5959,"Ko je napisao ,,Život najprestižnijih slikara, skulptora i arhitekata“?"
5960,Koja vrsta instrumenta je postala razvijenija tokom klasičnog doba?
5961,Ko je smenio generale Gošnjaka i Hamovića?
5962,Koji su neki od vremenskih perioda koji se u proučavanju porodične komunikacije razmatraju?
5963,Koji procenat pregleda na Jutjub-u evidentiraju veliki pop izvođači?
5964,Kakav efekat je podrivanje Lige nacija imalo na ljude?
5965,Koja je uobičajena upotreba tehnologije za konferenciju?
5966,Kako je sanskrit viđen u odnosu na održavanje klase?
5967,Koji put istraživanja je sledilo Antropološko društvo Londona?
5968,Kojoj vrsti muzike određeni kompozitori priznaju dug?
5969,Koji okean je bio zatvoren kada se Afrika pomerila na sever tokom paleocena?
5970,Da li je 1991. godine predlog za novu ligu bio odložen?
5971,Šta idealista smatra najvažnijim?
5972,Šta je zapadni ekvivalent prefiksa pre-?
5973,Šta zemaljskoj posadi može dati više slobodog prostora nakon što avion sleti?
5974,Koja je razlika u plavoj boji gostujuće sportske opreme Arsenala posle 1983.godine?
5975,Koji se irski institut za tehnologiju razvio nezavisno od sistema regionalnog tehničkog koledža?
5976,Ko se zalagao za „nacionalni put ka socijalizmu”?
5977,"Kakve su pozicije u kompanijama, sa kojima su imali saradnju, bile ponuđene političarima koji su bili na kraju svojih političkih karijera?"
5978,Koju je uočljivu promenu Čepman napravio na majcama Arsenala?
5979,Koji je izraz za osećaj samopouzdanja da se preduzme akcija?
5980,Koju teritoriju je 1669. godine osvojio Koprulu vezirat?
5981,Kako se zvao Titov lični doktor?
5982,Kada je počeo Tonijanski period?
5983,Kada je MTU-R počeo da pokušava da radi na uspostavljanju jedinstvenog međunarodnog VDTV standarda?
5984,Šta je glavni izvor alkohola u pivu?
5985,Kakva tema je fizički bol važna u odnosu na mnoga pitanja?
5986,Partitura ne daje potpuna i tačna uputstva o tome kako da se šta uradi?
5987,Kada je Tito umro?
5988,Šta bi antropologija koristila da razlikuje čoveka od njemu najbližih životinja?
5989,Ko je širio zapadnu kulturu i stilove?
5990,Kada je Le Korbuzije živeo i pisao?
5991,Koji grad je osvojen 29. maja 1453. godine?
5992,U brojanju čega je korišćena pomoć kockaste tkanine na stolu u srednjovekovnoj Evropi?
5993,Koji je pravilan izraz za obrezanje?
5994,Koje godine je izvršeno preko stotinu upada u Rimsku laboratoriju?
5995,U koliko geografskih regiona UNFPA radi?
5996,Zbog čega ovo sveukupno planiranje saobraćaja teži da obezbedi izbegavanje redova za sletanje?
5997,Ko je Toni Morison?
5998,Na kom jeziku je prvi put upotrebljen brahmi?
5999,Koja je prednost 4G jezika nad 3G jezikom?
6000,Koji je termin za grupu lokalnih škola koje ne mogu da postoje samostalno?
6001,Od čega zavisi uspešan preskok?
6002,U kojoj geološkoj eri smo sada?
6003,Biološka definicija reči životinja odnosi se na sve članove kog kraljevstva?
6004,U kom se veku prvi put pojavio izraz politehnika?
6005,Gde su ostali Sloveni koji su se uklopili u mađarsko ili rumunsko stanovništvo?
6006,Šta otežava krivično gonjenje mita jer u nekim zemljama ne postoji formalni sporazum?
6007,Koji je jedan problem koji šteti univerzalnom osnovnom obrazovanju?
6008,Da li se i normalni izmet takođe jede?
6009,Na čemu su zasnovani računari u današnje doba što ih čini mnogo bržim od ranijih računara?
6010,Šta je „ilirski”?
6011,Zašto je upotreba reči „Afrikanac” postala problematična?
6012,Gde se danas održava FA kup?
6013,Šta je bila svrha Saveza nemačkog dela?
6014,"Koji benda je snimio hit singl ""Amanda""?"
6015,Eufonijum je obično svirao delove označene kao šta?
6016,Šta je stvoreno radi upoređivanja engleskih dijalekata?
6017,Na koji tip tima se raspoređuju padobranska plaćanja u Premijer ligi?
6018,Kako se naziva proces prolaska hrane niz jednjak u želudac?
6019,Gde se nalaze Istrijanci?
6020,Ko je ponudio mnogim Afrikancima priliku da studiraju u njihovoj zemlji?
6021,Čije ubistvo je naredio Staljin 1937.godine?
6022,Koja teorija tvrdi da koncepcijska kognicija nije potrebna za emocionalno značenje?
6023,Šta je pravilo „jedna kap” uradilo?
6024,Šta su D.C. Sinkler i G. Vedel predlagali da je karakteristika svih kožnih vlakana?
6025,Kada je islamska arhitektura prvi put viđena?
6026,"Osim Grčke, u kojoj drugoj državi je grčki glavni jezik ?"
6027,Iz koje zemlje su došli Skorpionsi?
6028,Ko veruje da je srpskohrvatski jedan jezik sa više varijanti?
6029,Koja je jedna vrsta komponenti adaptivnog imunog sistema?
6030,Kako se naziva jedan oblik korupcije što uključuje zapošljavanje članova porodice?
6031,Kako biste nazvali pivo koje nije filtrirano ili pasterizovano?
6032,Koji su najbliži srodnici  pljosnatih crva?
6033,Kada se Tito venčao sa Lucijom Bauer?
6034,Zbog čega je prodaja državne imovine veoma ugrožena?
6035,Koje vreme se smatralo „modernim periodom” u Koreji?
6036,Ko redovno ažurira portal GetSajberSejf za kanadske građane?
6037,Kako bol utiče na stavove koji se smatraju neprihvatljivim?
6038,Koji termin je zamenljiv sa Negrito?
6039,Tokom koje epohe je nivo mora porastao na 115 stopa?
6040,Šta označava ALJ računara?
6041,Ko je bio poljsko-britanski osnivač antropologije?
6042,Sa koga su savezničke vođe svoju podršku prebacili na Tita?
6043,Na šta je prekomerno oslanjanje glavna prepreka za iskorenjivanje Sajber kriminala?
6044,Koliko ljudi u Oman-Kataru ima afričko poreklo?
6045,Zbog kakvih strahova je moldavski parlament odbio da promeni ime državnog jezika u rumunski 1996. godine?
6046,Ko je grupno migrirao na teoriju specifičnosti?
6047,Koji likovi u Šou Rokija i Bulvinkla su koristili uređaj koji im je omogućio da putuju kroz vreme?
6048,Koju elementarnu silu mogu proizvoditi neke specijalizovane tkanine?
6049,Šta je Fudbalska asocijacija želela da uradi izgradnjom odnosa sa novom ligom?
6050,U šta se razvijaju spoljašnji  ektodermalni i unutrašnji endodermalni sloj?
6051,Kako se zove digitalna arhiva koji sadrži istorijsku arhivu Tajmsa?
6052,Ko je pomogao u kodifikaciji muzičke notacije?
6053,Koji je termin zamenio termin crnja kao opšteprihvaćen?
6054,Koja dva žanra su doprinela opadanju popularnosti hard roka krajem 1980-ih i početkom 1990-ih?
6055,Izvođenje klasične muzike zahteva poznavanje koje vrste principa?
6056,Koje je pismo zamenilo pismo gupta?
6057,Koje godine je formiran fudbalski savez Šefilda?
6058,"Pored pristupa Internetu, pregledači mogu da pristupaju i informacijama koje stavljaju veb-serveri u čemu?"
6059,Kada su Rimljani proglasili hrišćanstvo za svoju zvaničnu   religija?
6060,Šta je razvilo niz srodnih koncepata i termina?
6061,"Šta je, uključujući drogu i pranje novca, treći oblik korupcije koji podstiče kriminalne aktivnosti?"
6062,Koju vrstu memorije CPJ može da čita i piše?
6063,Gde je prvi put korišćen rimski abakus?
6064,Kako su bile poznate vlade u kojima je dominirala vojska?
6065,Razne kulture su smislile načine pravljenja odeće od čega?
6066,Na šta treba da obratimo pažnju prema preporuci Fonda?
6067,Koji je Epl-ov poželjni video standard?
6068,U kojoj zemlji se nalazi organizacija Cask Marque?
6069,Koji glavni font je osnovao Tajms?
6070,Šta etnoarheolozi bolje razumeju proučavanjem živih ljudskih grupa?
6071,Koji su neki treš metal bendovi?
6072,Kada je prvi put izmišljen šiber?
6073,Kao šta je takođe poznat napad prikrivanja korisničkog interfejsa ili napad na ispravljanje korisničkog interfejsa?
6074,Koje su vrste jezika bili prakriti?
6075,Koje godine je Staljin umro?
6076,Sa kojom političkom partijom je povezan kolumnista Tajmsa Dejvid Aronovič?
6077,Da li je Tjellorov izveštaj o standardima bezbednosti stadiona predložio skupe nadogradnje stadiona?
6078,Istraživači koje organizacije proučavaju i razvijaju interlingvu?
6079,Etologija je grana koje discipline?
6080,Šta bi se moglo daljinski aktivirati nakon uspešnog narušavanja?
6081,Proizvodnja medija i prijem medija su primeri kakvog tipa konteksta?
6082,Koja grupa je prebacila fokus istraživanja identiteta?
6083,Na koju vrstu pigmenta kože se odnosi „crnac”?
6084,Koji grad u Venecueli je prvi imao IUT-u?
6085,Čime je rezultirala evolucijska borba u naoružanju između plena i predatora?
6086,"Koja disciplina se bavi fonotaktikom, fonološkom alternacijom i prozodijom?"
6087,Ko je razvio situacionu perspektivu emocija zajedno sa Andreom Skarantino?
6088,Šta se smatra zaštitnim zidovima i izlaznim procedurama?
6089,Šta znači skraćenica IFAB?
6090,"Kakva je to bila televizija Biskajb, koja ga je učinila tako radikalnim emiterom za Premijer ligu?"
6091,Koji model sugeriše da je materija 5% svemira?
6092,Zašto se Greg Dajk iz Londonske vikend televizije 1990. godine sreo sa predstavnicima pet najvećih engleskih fudbalskih klubova?
6093,Koji je bio prvi univerzitet koji je ponudio kurseve liberalne umetnosti?
6094,Koliko tableta je prodato u drugom kvartalu 2013. godine?
6095,Koje godine je prva komunistička zemlja otvorila svoje granice svim stranim posetiocima?
6096,Kog jezika je dijalekt pensilvanskog holandskog?
6097,Između koga se obično vode razgovori koje ljudi prisluškuju?
6098,Za šta je Kremer zaslužan?
6099,Šta je rezultiralo evropskim kapitalom u Osmanskom carstvu?
6100,Na kojoj temperaturi hlađenja se smanjuje ukus piva?
6101,Koliko manje zarađuju crnci u poređenju sa belcima u Brazilu?
6102,Koje polje istraživanja proučava organizacionu ulogu emocija?
6103,Kako se Afrikanci svrstavaju na Arapskom poluostrvu?
6104,Koja je bila standardna posećenost Premijer lige u sezoni 2007./2008. godine?
6105,Kom odeljenju pripada Tim za reagovanje na računarske hitne slučajeve?
6106,Koliko je ukupno pregleda videa ostvario Jutjub od maja 2010. godine?
6107,Koje godine je osnovana FIG?
6108,Zbog čega su zabrinuti primaoci pomoći?
6109,Koja aktivnost je takođe znatno smanjena kod novorođenčadi?
6110,Koje takmičenje je izazvalo rivalstvo sa Mančesterom?
6111,"Šta znači ""émouvoir"" na engleskom?"
6112,Ko je bio Mehmedov naslednik?
6113,Šta je MTU-R počelo da pokušava da uradi 1983. godine?
6114,Kada je pistupno osvetljenje ušlo u upotrebu?
6115,Zbog čega se Mandžurskim pohodom borila Rusija?
6116,Kada su partizani stvorili Prvu proletarsku brigadu?
6117,Koji institut za tehnologiju je otvoren u Bursi 2010. godine?
6118,Šta je gimnastika?
6119,Kako se nazivaju životinje čiji telesni planovi  pokazuju bilateralnu simetriju?
6120,Kako je rangiran Gabon?
6121,Ko ima koristi od političke korupcije?
6122,Iz koje zemlje je „Tri Dejs Grejs”?
6123,Ko je kritikovao sistem IAPS-a?
6124,Šta besplatni DIU-a prikazuju u zamenu za uslugu?
6125,Pomeranje kog kontinenta je doprinelo smanjenju veličine Paleo-Tetisa?
6126,Kada je Berti Mia postao trener Arsenala?
6127,Šta je Sputnjik 1 uveo?
6128,Kako se zove to kada se istrošeno zrno odvaja u procesu pravljenja piva?
6129,Koliko različitih igrača je osvojilo ili podelilo titulu najboljeg strelca u Premijer ligi?
6130,Šta uključuje tercijarno obrazovanje?
6131,Sanskrit je standardizovani dijalekt kojeg jezika?
6132,Koji golovi se računaju za konačni rezultat utakmice?
6133,Koliko dugo je najviše dozvoljeno nelicenciranom privremenom treneru da kontroliše tim Premijer lige?
6134,Kada je osnovano Osmansko carstvo?
6135,U kojoj zemlji se regionalni romanski jezici ponekad nazivaju dijalektima?
6136,Reč životinja se obično koristi samo za označavanje čega?
6137,Formiranje identiteta se odvija kroz identifikacije sa kim?
6138,"Pored senzornih i motornih informacija, koje informacije moraju da prođu kroz međumozak pre nego što se obrade?"
6139,Na koga je uticao Jan Boduen De Kurtne?
6140,Koje zemlje su pod kontrolom Osmanskog carstva doprinele centru uticaja između istoka i zapada ?
6141,Od čega se sastoji tipična vežba na konju sa hvataljkama?
6142,Šta je karakteristika Sent Pitersburg trke?
6143,Šta duguje svoj razvoj klasičnim porecima?
6144,Šta je primer međunarodnog stila?
6145,U kojoj su godini politehnike u Ujedinjenom Kraljevstvu dobile naziv univerzitet?
6146,Koju platformu je Internet arhiva usvojila 2009. godine?
6147,Kada se kontrola vraća na kontrolu na zemlji?
6148,Gde je Tito putovao 1977. godine da bi se pomirio sa kineskim rukovodstvom?
6149,Koliko je maksimalno dugačko zaletište kojim gimnastičari trče pre skoka na odskočnu dasku?
6150,Na koju godinu se HDI odnosi u izveštaju o ljudskom razvoju za 2007/2008. godinu?
6151,Neke kulture pokušavaju da regulišu koju emociju kod dečaka?
6152,Gde je počela Američka revolucija?
6153,Koja velika korporacija poseduje list Tajms u vlasništvu kompanije News UK ?
6154,Koji zastoj „kokoška ili jaje” je podstaklo Evro1080 da emituje HDTV kanale?
6155,Kako se zove Tajmsov atlas?
6156,"Ko je napisao ""Strast, emocije i smisao života""?"
6157,Koje obrasce proučava sociokulturna antropologija?
6158,Šta je primer ranog oblika digitalne video i audio komunikacije?
6159,U kom mesecu je objavljen Tjellorov izveštaj?
6160,Šta foneme diferenciraju?
6161,Koja Titova unuka je kardiolog i pisac?
6162,Odakle dolazi termin Sajid?
6163,Šta je bilo jedino što je nedostajalo u osmanskom pravnom sistemu?
6164,Gde počinje varenje?
6165,Šta predstavlja pojam NATO?
6166,Kako se drugo ime za fudbal?
6167,Nakon čije smrti 1907. godine je ime „bosanski”  promenjeno u „srpskohrvatski”?
6168,U kojoj godini je ponovno započelo finansiranje UNFPA od strane SAD?
6169,"Ko je proglašen krivim zbog saradnje sa nacistima, veleizdaje?"
6170,Koji model emocije je razvio Širar?
6171,Šta uglavnom obuhvataju preventivne mere?
6172,Koje vrste izvođenja baroknih opera zahtevaju improvizaciju?
6173,Klinički dokazi ukazuju da je neuroticizam uzrokovan čime?
6174,Koja evropska vlada je 2008. godine najviše doprinela UNFPA?
6175,Koje kodiranje sadrži i progresivni i isprepletani sadržaj?
6176,Gde se nalaze Janjevci?
6177,Iznad koga su bili „obojeni” ljudi u klasnom sistemu?
6178,Koji je hard rok bend iz 1990-ih godina imao zvuk stadionskog roka?
6179,Kada je uvedena fonema kao koncept?
6180,Koja je vladina kancelarija 2008. godine pronašla visoke nivoe formaldehida u odeći koja se ne gužva?
6181,Koja era je bila od 1400. do 1600. godine?
6182,Koji termin se danas više koristi za označavanje poziva između dve jedinice?
6183,"Šta je, pored cingulatnog korteksa i hippokampusa, istaknuta struktura limbičkog sistema?"
6184,Šta je počelo sa erom baroka?
6185,Kada je VDTV predstavljen u Sjedinjenim Državama?
6186,Šta je Tito ponudio koloni u povlačenju?
6187,Koji istraživači su proučavali korupciju u zemljama podsaharske Afrike za period od 1970. godine do 1996. godine?
6188,Koja je nacija osvojila Ukrajinu tokom Prvog svetskog rata?
6189,Koji jezik je uticao na jezike Indije?
6190,Gde je bilo sedište Zapadnog rimskog carstva?
6191,Šta se dogodilo sa Kinom nakon revolucija početkom 20. veka?
6192,U kom obliku se najčešće luče probavni enzimi?
6193,Šta je sa pobednikom FA kupa?
6194,Ko je tražio specifično slovensku podgrupu R1a1a [M17]?
6195,Koji jezički tekstovi su do 70% sanskritski?
6196,Koju vrstu prakse je Džon D. Rokfeler ispoljio u naftnoj industriji?
6197,Tajm je 2006. godine pisao da Jutjub iskorišćava ljudsku mudrost i šta još?
6198,"U koju trijadu su klasifikovane skale histerije, depresije i hipohondrijaze?"
6199,Čime su bile izazvane odluke Vladimira Lenjina?
