id,title,text
1265,Bol,"Fizički bol je važna politička tema u vezi sa različitim pitanjima, uključujući politiku upravljanja bolom, kontrolu droga, prava životinja ili dobrobit životinja, mučenje i upotrebu bola za prisilno pokoravanje. U različitim kontekstima, namerno nanošenje bola u obliku telesnog kažnjavanja koristi se kao odmazda za prestup, za disciplinovanje ili prevaspitavanje počinioca, ili za odvraćanje od stavova ili ponašanja koja se smatraju neprihvatljivim. U nekim kulturama, ekstremne prakse poput mrtvljenja tela (mortification of the flesh) ili bolnih obreda inicijacije visoko su cenjene."
1266,Imunologija,"Većina diplomskih škola za imunologiju prati  kurseve imunologije AAI koji se nude u brojnim školama u Sjedinjenim Državama. Na primer, u državi Njujork postoji nekoliko univerziteta koji nude  kurseve imunologije AAI: Medicinski koledž Albani, Univerzitet Kornel, Medicinski fakultet Ikan na planini Sinaj, Medicinski centar Langon Univerziteta u Njujorku, Univerzitet u Albaniju (SUNI), Univerzitet u Bufalu (SUNI), Medicinski centar Univerziteta u Ročesteru i Medicinski univerzitet na severu države (SUNI). Kursevi AAI imunologije uključuju uvodni kurs i napredni kurs. Uvodni kurs je kurs koji studentima daje pregled osnova imunologije."
1267,Komunikacija,"Široko polje komunikacije životinja obuhvata većinu problema u etologiji. Komunikacija životinja može se definisati kao bilo koje ponašanje jedne životinje koje utiče na trenutno ili buduće ponašanje druge životinje. Studija komunikacije životinja, koja se naziva zoo-semiotika (koja se razlikuje od antroposemiotike, studije ljudske komunikacije) odigrala je važnu ulogu u razvoju etologije, sociobiologije i proučavanju poznavanja životinja. Komunikacija životinja, i zapravo razumevanje životinjskog sveta uopšte, je polje koje se brzo razvija, pa čak i u 21. veku do sada, veliki deo prethodnog razumevanja povezanog sa različitim oblastima kao što su upotreba ličnih simboličkih imena, životinjskih emocija, kultura i učenje, pa čak i seksualno ponašanje, za koje se dugo smatralo da je dobro razumevano, je revolucionizovano. Posebno polje komunikacije životinja je detaljnije istraženo, kao što je vibraciona komunikacija."
1268,Fonologija,"Godine 1968., Noam Čomski i Moris Hale objavili su rad „Zvučni obrazac engleskog jezika” (ZOE), osnovu generativne fonologije. Prema ovom shvatanju, fonološke reprezentacije su nizovi segmenata sastavljenih od prepoznatljivih osobina. Ove osobine su bile proširenje ranijeg rada Romana Jakobsona, Gunara Fanta i Morisa Halea. Osobine opisuju aspekte artikulacije i opažanja, potiču iz univerzalno fiksnog skupa i imaju binarne vrednosti plus ili minus. Postoje najmanje dva nivoa reprezentacije: osnovna reprezentacija i površinska fonetska reprezentacija. Uređena fonološka pravila regulišu kako se osnovna reprezentacija transformiše u stvarni izgovor (takozvani površinski oblik). Važna posledica uticaja koji je ZOE imao na fonološku teoriju bilo je umanjivanje značaja sloga i naglašavanje segmenata. Štaviše, generativisti su sklopili morfofonologiju u fonologiju, što je i rešavalo i stvaralo probleme."
1269,Bol,"Iskustvo bola ima mnoge kulturne dimenzije. Na primer, način na koji neko doživljava i reaguje na bol povezan je sa sociokulturnim karakteristikama, kao što su pol, etnička pripadnost i starost. Starija odrasla osoba možda neće reagovati na bol na isti način kao mlađa osoba. Njihova sposobnost prepoznavanja bola može biti oslabljena bolešću ili upotrebom više različitih lekova na recept. Depresija takođe može sprečiti stariju osobu da prijavi da oseća bol. Stariji odrasli mogu prestati da se bave aktivnostima koje vole jer im izazivaju previše bola. Pad u obavljanju aktivnosti samonege (oblačenje, nega, hodanje itd.) takođe može biti pokazatelj da starija osoba oseća bol. Stariji odrasli mogu se suzdržavati od prijavljivanja bola jer se boje da će morati na operaciju ili da će im biti prepisan lek od kojeg bi mogli postati zavisni. Možda ne žele da ih drugi vide kao slabe, ili osećaju da je žaljenje na bol nepristojno ili sramotno. Takođe, mogu verovati da je bol zaslužena kazna za prošle greške."
1270,Aerodrom,"Većina svetskih aerodroma su bez tornjeva, bez prisustva kontrole vazdušnog saobraćaja. Međutim, na posebno prometnim aerodromima, ili aerodromima sa drugim posebnim zahtevima, postoji sistem kontrole vazdušnog saobraćaja (ATC) kojima kontrolori (obično na zemlji) usmeravaju kretanje aviona preko radia ili drugih komunikacionih veza. Ovaj koordinisani nadzor olakšava bezbednost i brzinu u složenim operacijama gde se soobraćaj odvija u sve tri dimenzije. Odgovornosti kontrole vazdušnog saobraćaja na aerodromima obično se dele na najmanje dve glavne oblasti: zemlju i toranj, iako jedan kontrolor može raditi na obe stanice. Najprometniji aerodromi takođe imaju proveru davanje dozvola, kontrolu platformi aerodroma i druge specijalizovane radio stanice ATC."
1271,Materijalizam,"Artur Šopenhauer (1788-1860) je napisao:  „...materijalizam je filozofija subjekta koji zaboravi da uzme u obzir sebe“. On je tvrdio da posmatrač može poznavati materijalne predmete samo kroz medijaciju mozga i njegove određene organizacije. To jest, sam mozak određuje kako će materijalni predmeti biti doživljeni ili percipirani."
1272,Dijalekt,"Bilo je slučajeva da se varijante govora namerno preklasifikuju u političke svrhe. Primer toga je moldavski. 1996. godine, moldavski parlament, pozivajući se na strahove od „rumunskog ekspanzionizma”, odbio je predlog predsednika Mirče Snegura da se ime jezika promeni u rumunski, a 2003. godine je objavljen rečnik moldavskorumunskog, koji je pokazao da ove dve zemlje govore različitim jezicima. Lingvisti Rumunske akademije reagovali su izjavljujući da su sve moldavske reči takođe rumunske reči; dok je u Moldaviji predsednik Akademije nauka Moldavije Ion Barbuta opisao rečnik kao politički motivisanu „apsurdnost”."
1273,Indeks_ljudskog_razvoja,Indeks ljudskog razvoja prilagođen nejednakostima (IHDI) je „mera prosečnog nivoa ljudskog razvoja ljudi u društvu kada se uzime u obzir nejednakost”.
1274,Premijer_Liga,"Uprkos značajnom evropskom uspehu tokom sedamdesetih i ranih osamdesetih godina prošlog veka, kasne osamdesete godine prošlog veka su označile najslabiji trenutak za engleski fudbal. Stadioni su se raspadali, navijači su trpeli loše objekte, huliganizam je bio široko rasprostranjen, a engleskim klubovima je zabranjeno učešće u evropskim takmičenjima na pet godina nakon katastrofe na Hajsel stadionu 1985. godine. Prva divizija fudbalske lige, koja je bila najviši nivo engleskog fudbala od 1888. godine, bila je daleko iza liga kao što su Italijanska liga Serija A i Druga liga Španije u fudbalu u posećenosti i prihodima, a nekoliko vrhunskih engleskih igrača se preselilo u inostranstvo."
1275,Klasična_muzika,"Izvođenje repertoara klasične muzike zahteva veštinu u čitanju partitura i sviranju u ansamblu, poznavanje harmonijskih principa, dobro razvijen sluh (za ispravljanje i prilagođavanje visine tona po sluhu), poznavanje prakse izvođenja (npr. barokna ornamentika) i upoznatost sa stilom / muzičkim idiomom koji se očekuje od određenog kompozitora ili muzičkog dela (npr. Bramsova simfonija ili Mocartov koncert)."
1276,Životinja,"Predacija je biološka interakcija u kojoj se predator (heterotrof koji lovi) hrani svojim plenom (organizmom koji je napadnut). Predatori mogu ili ne moraju ubiti svoj plen pre nego što se hrane njima, ali čin predacije skoro uvek rezultira smrću plena. Druga glavna kategorija ishrane je detritivnost, odnosno konzumiranje mrtve organske materije. Ponekad može biti teško razdvojiti ova dva načina ishrane, na primer, kada parazitske vrste napadaju organizam domaćina i zatim polažu jaja na njega, a njihova mladunčad se hrane njegovim telom koje se raspada. Selektivni pritisci koje vrste vrše jedna na drugu doveli su do evolucijske borbe za preživljavanje između plena i predatora, što je rezultiralo raznim adaptacijama koje pomažu plenovima da se odbrane od  predatora."
1277,Emocija,"Više od 40 godina, Pol Ekman podržava stav da su emocije diskretne, merljive i fiziološki različite. Najuticajniji rad Ekmana svodio se na otkrića da su određene emocije izgledale univerzalno prepoznatljive, čak i u kulturama koje su bile nepismene i koje nisu mogle naučiti asocijacije za izraze lica kroz medije. Druga klasična studija otkrila je da kada su učesnici iskrivili svoje mišiće lica u različite izraze lica (npr. gađenje), oni su prijavili subjektivna i fiziološka iskustva koja su se usaglasila sa različitim izrazima lica. Rezultati njegovog istraživanja doveli su ga da klasifikacije šest emocija kao osnovne: gnev, gađenje, strah, sreća, tuga i iznenađenje."
1278,Emocija,"Filip Bard je doprineo teoriji svojim radom na životinjama. Bard je otkrio da senzorne, motorne i fiziološke informacije moraju da prolaze kroz međumozak (posebno talamus), pre nego što budu podvrgnute bilo kojoj daljoj obradi. Stoga je Kenon takođe tvrdio da nije anatomski moguće da senzorni događaji izazovu fiziološki odgovor pre nego što izazovu svest, i da emocionalni stimulusi moraju istovremeno izazivati i fiziološke i iskustvene aspekte emocije."
1279,Josip_Broz_Tito,"Godine 1971., Tito je po šesti put izabran kao predsednik Jugoslavije od strane Savezne skupštine. U svom govoru pred Saveznom skupštinom on je predstavio 20 sveobuhvatnih ustavnih amandmana koji bi obezbedili modernizovan okvir na kojem će se zemlja bazirati. Amandmani su predviđali kolektivno predsedavanje, telo od 22 člana, koje se sastoji od izabranih predstavnika iz šest republika i dve autonomne pokrajine. To telo bi imalo jednog predsednika Predsedništva, a predsedavanje bi se smenjivalo između šest republika. Kada Savezna skupština ne uspe da se dogovori o zakonu, kolektivno predsedništvo bi imalo ovlašćenje da odlučuje dekretom. Amandmani su takođe predviđali jaču vladu sa značajnim ovlašćenjima da pokreće i sprovodi zakonodavnu vlast nezavisno od Komunističke partije. Džemal Bijedić je izabran za premijera. Novi amandmani su imali za cilj da decentralizuju zemlju pružajući veću autonomiju republikama i pokrajinama. Savezna vlada bi zadržala nadležnost samo nad spoljnim poslovima, odbranom, unutrašnjom bezbednošću, monetarnim poslovima, slobodnom trgovinom unutar Jugoslavije i razvojnim kreditima siromašnijim regionima. Kontrolu obrazovanja, zdravstvene zaštite i stanovanja bi u potpunosti vršile vlade republika i autonomnih pokrajina."
1280,Florida,"Sud je 2014. godine, nakon dugotrajnog svedočenja, doneo odluku da su najmanje dva okruga morala da budu precrtana zbog prekrajanja granica izbornih jedinica. Nakon što je na ovo uložena žalba u julu 2015. godine Vrhovni sud Floride je presudio da su poslanici nezakonito i neustavno pratili proces pod prevelikim uticajem partijskih operativaca, i presudio da najmanje osam okruga mora da bude ponovo sastavljeno. Dana 2. decembra 2015. godine, većina od 5-2 u Sudu je prihvatila novu mapu kongresnih okruga, od kojih su neke nacrtali izazivači. Njihovom presudom potvrđena je mapa koju je ranije odobrio sudija okruga Leon Teri Luis, koji je nadgledao prvobitno suđenje. To posebno čini promene u južnoj Floridi. Verovatno će biti dodatnih izazova za mape i okruge."
1281,Obrazovanje,"Neformalno učenje je jedan od tri oblika učenja koje je definisala Organizacija za ekonomsku saradnju i razvoj (OECD). Neformalno učenje se odvija na različitim mestima, kao što su kod kuće, na poslu, i kroz svakodnevne interakcije i zajedničke odnose među članovima društva. Za mnoge učenike ovo uključuje usvajanje jezika, kulturnih normi i manira. Neformalno učenje za mlade je stalni proces koji se takođe dešava na različitim mestima, kao van školskog vremena, u omladinskim programima u društvenim centrima i istraživačkim laboratorijama."
1282,Politička_korupcija,"Privilegije rođacima (nepotizam) ili ličnim prijateljima (kronizam) funkcionera je oblik nezakonite privatne koristi. Ovo se može kombinovati sa podmićivanjem, na primer zahtevanjem da preduzeće zaposli rođaka funkcionera koji kontroliše propise koji utiču na preduzeće. Najekstremniji primer je kada se nasleđuje cela država, kao u Severnoj Koreji ili Siriji. Manja forma može biti na jugu Sjedinjenih Država sa dobrim starim momcima, gde su žene i manjine isključene. Blaži oblik kronizma je „mreža starih momaka”, u kojoj se imenovani na zvanične pozicije biraju samo iz zatvorene i ekskluzivne društvene mreže kao što su bivši studenti određenih univerziteta umesto da se imenuje najkompetentniji kandidat."
1283,Politička_korupcija,"Umesto toga, doniran novac je potrošen kroz „falsifikovane lekove, preusmeravanje lekova na crno tržište i isplate lažno zaposlenim”. Na kraju krajeva, u zemljama u razvoju postoji dovoljna količina novca za zdravstvo, ali lokalna korupcija uskraćuje širem građanstvu resurse koji su im potrebni."
1284,Televizija_visoke_definicije,"Ograničena standardizacija analogne VDTV-e 1990-ih godina nije dovela do globalnog usvajanja VDTV-e, jer tehnička i ekonomska ograničenja u to vreme nisu dozvoljavala VDTV-i da koristi propusne opsege veće od normalne televizije."
1285,Računar,"Umetnost mehaničkog analognog računarstva dostigla je svoj vrhunac sa diferencijalnim analizatorom, koji su napravili H. L. Hejzen i Vanevar Buš na Masačusetskom institutu tehnologije (MIT-e) počev od 1927. godine. On je izgrađen na mehaničkim integratorima Džejmsa Tomsona i pojačivačima obrtnog momenta koje je izumeo H. V. Niman. Desetak ovih uređaja je napravljeno pre nego što je njihova zastarelost postala očigledna."
1286,Sveobuhvatna_škola,"Prve sveobuhvatne škole uspostavljene su nakon Drugog svetskog rata.  Na primer, 1946. godine, „Volvort škola“ bila je jedna od pet ""eksperimentalnih"" sveobuhvatnih škola koje je osnovao Londonski okružni savet. Druga rana sveobuhvatna škola bila je „Holihed Kaunti škola“ na Anglesiju osnovana 1949. godine.  Ostali rani primeri sveobuhvatnih škola uključuju „Školu za dečake Vudlends“ u Koventriju (otvorenu 1954. godine) i  „Tividale sveobuhvatnu školu“ u Tiptonu."
1287,Emocija,"U dvehilljaditim godinama, istraživanja u oblasti računarstva, inženjerstva, psihologije i neuronauke bila su usmerena na razvoj mehanizama koji prepoznaju ljudske prikaze emocija i imitiraju ih. U računarstvu, afektivno računarstvo je grana istraživanja i razvoja veštačke inteligencije koja se bavi dizajnom sistema i uređaja koji mogu prepoznati, tumačiti i obraditi ljudske emocije. To je interdisciplinarno polje koje obuhvata računarske nauke, psihologiju i kognitivne nauke. Dok se poreklo polja može pratiti još do ranih filozofskih ispitivanja o emocijama, modernija grana računarstva je počela 1995. godine sa istraživanjem Rozalinde Pikard o afektivnom računarstvu. Detekcija emocionalnih informacija počinje pasivnim senzorima koji čuvaju podatke o fizičkom stanju ili ponašanju korisnika bez interpretacije unosa. Sakupljeni podaci su analogni signalima koje ljudi koriste da bi primetili emocije drugih. Drugo područje afektivnog računarstva je dizajn računarskih mehanizama koji bi trebalo da prikažu ili urođene emocionalne sposobnosti ili da su sposobni da ubedljivo simuliraju emocije. Emocionalna obrada govora prepoznaje emocionalno stanje korisnika analizirajući obrasce govora. Detekcija i obrada izraza lica ili govora tela se postiže pomoću detektora i senzora.
"
